full_name,age,photoURL,player_team,games_played
RyanGardner,25,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/997501.png?i10c=img.resize(scale_height:0.6),Western Bulldogs,22.0
JoshRotham,24,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/997823.png?i10c=img.resize(scale_height:0.6),West Coast Eagles,13.0
ColinO'Riordan,27,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/997842.png?i10c=img.resize(scale_height:0.6),Sydney Swans,5.0
GriffinLogue,24,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/997933.png?i10c=img.resize(scale_height:0.6),Fremantle,20.0
AshJohnson,25,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/997974.png?i10c=img.resize(scale_height:0.6),Collingwood,9.0
AndrewMcGrath,24,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/998102.png?i10c=img.resize(scale_height:0.6),Essendon,18.0
OliverFlorent,24,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/998103.png?i10c=img.resize(scale_height:0.6),Sydney Swans,25.0
JackScrimshaw,24,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/998114.png?i10c=img.resize(scale_height:0.6),Hawthorn,20.0
AlexWitherden,24,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/998128.png?i10c=img.resize(scale_height:0.6),West Coast Eagles,13.0
WillBrodie,24,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/998129.png?i10c=img.resize(scale_height:0.6),Fremantle,24.0
BenAinsworth,24,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/998130.png?i10c=img.resize(scale_height:0.6),Gold Coast Suns,22.0
JarrodBerry,24,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/998133.png?i10c=img.resize(scale_height:0.6),Brisbane Lions,23.0
JoshBattle,24,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/998134.png?i10c=img.resize(scale_height:0.6),St Kilda,21.0
SeanDarcy,24,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/998145.png?i10c=img.resize(scale_height:0.6),Fremantle,21.0
ThomasWilliamson,23,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/998167.png?i10c=img.resize(scale_height:0.6),Carlton,1.0
TimTaranto,24,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/998172.png?i10c=img.resize(scale_height:0.6),GWS Giants,16.0
BaileyBanfield,24,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/998180.png?i10c=img.resize(scale_height:0.6),Fremantle,23.0
LukeStrnadica,24,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/998192.png?i10c=img.resize(scale_height:0.6),West Coast Eagles,2.0
TomHighmore,24,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/998195.png?i10c=img.resize(scale_height:0.6),St Kilda,3.0
HarryPerryman,23,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/998205.png?i10c=img.resize(scale_height:0.6),GWS Giants,16.0
WillSetterfield,24,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/998215.png?i10c=img.resize(scale_height:0.6),Carlton,13.0
ZachSproule,24,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/998225.png?i10c=img.resize(scale_height:0.6),GWS Giants,6.0
JackBowes,24,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/998260.png?i10c=img.resize(scale_height:0.6),Gold Coast Suns,5.0
KyronHayden,23,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/998327.png?i10c=img.resize(scale_height:0.6),North Melbourne,5.0
ChangkuothJiath,23,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/998390.png?i10c=img.resize(scale_height:0.6),Hawthorn,14.0
CameronZurhaar,24,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/998484.png?i10c=img.resize(scale_height:0.6),North Melbourne,19.0
IvanSoldo,26,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/998529.png?i10c=img.resize(scale_height:0.6),Richmond,13.0
MasonCox,31,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/998647.png?i10c=img.resize(scale_height:0.6),Collingwood,18.0
LukeRyan,26,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/998659.png?i10c=img.resize(scale_height:0.6),Fremantle,24.0
BukuKhamis,22,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/998782.png?i10c=img.resize(scale_height:0.6),Western Bulldogs,8.0
JamaineJones,24,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/998791.png?i10c=img.resize(scale_height:0.6),West Coast Eagles,18.0
JacksonHately,22,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/999309.png?i10c=img.resize(scale_height:0.6),Adelaide Crows,11.0
JamesRowe,23,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/999316.png?i10c=img.resize(scale_height:0.6),Adelaide Crows,17.0
MartinFrederick,22,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/999320.png?i10c=img.resize(scale_height:0.6),Port Adelaide,6.0
MichaelFrederick,22,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/999321.png?i10c=img.resize(scale_height:0.6),Fremantle,22.0
BradClose,24,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/999326.png?i10c=img.resize(scale_height:0.6),Geelong Cats,25.0
DarcyFogarty,23,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/999331.png?i10c=img.resize(scale_height:0.6),Adelaide Crows,17.0
TomSparrow,22,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/999391.png?i10c=img.resize(scale_height:0.6),Melbourne,23.0
JyFarrar,25,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/999715.png?i10c=img.resize(scale_height:0.6),Gold Coast Suns,14.0
DeclanMountford,25,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/999724.png?i10c=img.resize(scale_height:0.6),West Coast Eagles,2.0
QuintonNarkle,24,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/999824.png?i10c=img.resize(scale_height:0.6),Geelong Cats,8.0
ZacFisher,24,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/999827.png?i10c=img.resize(scale_height:0.6),Carlton,22.0
